arquivo	tipo	rota_estatica	estado
backend/src/modules/api/private/video-assets/index.ts	POST	/uploads	path_local_compor_mount_e_revisar
backend/src/modules/api/private/video-assets/index.ts	GET	/:id/status	path_local_compor_mount_e_revisar
backend/src/modules/api/private/video-assets/index.ts	DELETE	/:id	path_local_compor_mount_e_revisar
backend/src/modules/api/public/analytics/action/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/analytics/content-attention/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/analytics/content-video-watch/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/analytics/location-capture/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/analytics/page-view/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/analytics/page-view/index.ts	POST	/:id/duration	path_local_compor_mount_e_revisar
backend/src/modules/api/public/auth/login/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/auth/recovery/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/auth/reset/index.ts	POST	/:code	path_local_compor_mount_e_revisar
backend/src/modules/api/public/billing/webhook/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/google/callback/index.ts	GET		path_local_compor_mount_e_revisar
backend/src/modules/api/public/google/link/index.ts	POST	/intent	path_local_compor_mount_e_revisar
backend/src/modules/api/public/google/link/index.ts	DELETE		path_local_compor_mount_e_revisar
backend/src/modules/api/public/google/login/index.ts	GET	/	path_local_compor_mount_e_revisar
backend/src/modules/api/public/google/login/index.ts	GET	/:id	path_local_compor_mount_e_revisar
backend/src/modules/api/public/google/me/index.ts	GET		path_local_compor_mount_e_revisar
backend/src/modules/api/public/seo/community/index.ts	GET	/:slug	path_local_compor_mount_e_revisar
backend/src/modules/api/public/seo/community-post/index.ts	GET	/:slug/:id/replies/:replyId	path_local_compor_mount_e_revisar
backend/src/modules/api/public/seo/community-post/index.ts	GET	/:slug/:id	path_local_compor_mount_e_revisar
backend/src/modules/api/public/seo/metadata/index.ts	GET	/	path_local_compor_mount_e_revisar
backend/src/modules/api/public/seo/psychologist/index.ts	GET	/:id	path_local_compor_mount_e_revisar
backend/src/modules/api/public/user/store/index.ts	POST		path_local_compor_mount_e_revisar
backend/src/modules/api/public/video-assets/index.ts	GET	/:id/playback	path_local_compor_mount_e_revisar
backend/src/modules/api/public/video-stream/webhook/index.ts	POST		path_local_compor_mount_e_revisar
video/src/app.ts	GET	/health	path_local_compor_mount_e_revisar
video/src/app.ts	GET	/version	path_local_compor_mount_e_revisar
video/src/app.ts	GET	/ready	path_local_compor_mount_e_revisar
video/src/modules/jobs/router.ts	POST	/compress	path_local_compor_mount_e_revisar
video/src/modules/jobs/router.ts	POST	/social-share	path_local_compor_mount_e_revisar
video/src/modules/jobs/router.ts	GET	/:id	path_local_compor_mount_e_revisar
video/src/modules/jobs/router.ts	GET	/:id/output	path_local_compor_mount_e_revisar
video/src/modules/jobs/router.ts	DELETE	/:id	path_local_compor_mount_e_revisar
